onset	duration	sample	value	gid	imageid	buttonpressduration	reactiontime	imagecategory	cameradistance	imagelocation	imageclutter	luminance	tgtorientation	tgtocclusion	tgtcontrast	tgtsize	tgtdistfromcenter	numberoftargets	numberofclasses
3490.6669921875	n/a	3574444	13210	2352	21546	0.0	0.0	6	3	1	2	67.202225	0	0	0	0.0	0.0	0	0
3490.8515625	n/a	3574633	13210	2025	21199	0.0	0.0	6	1	1	1	120.838489	0	0	0	0.0	0.0	0	0
3491.03515625	n/a	3574821	13210	2199	21380	0.0	0.0	6	1	1	2	132.95576	0	0	0	0.0	0.0	0	0
3491.21875	n/a	3575009	13210	1612	20728	0.0	0.0	6	3	1	3	88.827891	0	0	0	0.0	0.0	0	0
3491.40234375	n/a	3575197	13210	1182	20244	0.0	0.0	6	2	1	2	196.617483	0	0	0	0.0	0.0	0	0
3491.5859375	n/a	3575385	13210	1130	20178	0.0	0.0	6	1	1	3	152.72153	0	0	0	0.0	0.0	0	0
3491.76953125	n/a	3575573	13210	2139	21320	0.0	0.0	6	3	1	3	97.574327	0	0	0	0.0	0.0	0	0
3491.953125	n/a	3575761	13210	1982	21145	0.0	0.0	6	2	1	3	101.235635	0	0	0	0.0	0.0	0	0
3492.13671875	n/a	3575949	13210	1471	20569	0.0	0.0	6	3	1	1	113.394585	0	0	0	0.0	0.0	0	0
3492.3203125	n/a	3576137	13210	1542	20654	0.0	0.0	6	1	1	2	118.341454	0	0	0	0.0	0.0	0	0
3492.50390625	n/a	3576325	13210	2493	21700	0.0	0.0	6	1	1	2	136.367705	0	0	0	0.0	0.0	0	0
3492.6875	n/a	3576513	13120	4284	11357	0.0	0.0	1	1	1	2	129.811999	135	4	3	0.174642	277.721083	1	1
3492.8720703125	n/a	3576702	13210	2032	21207	0.0	0.0	6	3	1	2	129.439713	0	0	0	0.0	0.0	0	0
3493.0556640625	n/a	3576890	13210	1616	20732	0.0	0.0	6	2	1	3	188.738017	0	0	0	0.0	0.0	0	0
3493.2392578125	n/a	3577078	13210	2336	21529	0.0	0.0	6	1	1	2	54.561602	0	0	0	0.0	0.0	0	0
3493.4228515625	n/a	3577266	13210	1617	20734	0.0	0.0	6	1	1	1	107.595026	0	0	0	0.0	0.0	0	0
3493.6064453125	n/a	3577454	13210	1641	20764	0.0	0.0	6	2	1	1	173.594258	0	0	0	0.0	0.0	0	0
3493.7900390625	n/a	3577642	13210	2396	21593	0.0	0.0	6	1	1	2	126.781754	0	0	0	0.0	0.0	0	0
3493.9736328125	n/a	3577830	13210	1245	20315	0.0	0.0	6	3	2	2	98.801897	0	0	0	0.0	0.0	0	0
3494.1572265625	n/a	3578018	13210	1704	20829	0.0	0.0	6	2	1	2	135.609707	0	0	0	0.0	0.0	0	0
3494.3408203125	n/a	3578206	13110	4272	11295	0.0	0.0	1	1	1	2	144.036032	45	5	3	0.086932	315.784737	1	1
3494.5244140625	n/a	3578394	13210	1630	20752	0.0	0.0	6	2	1	3	121.932166	0	0	0	0.0	0.0	0	0
3494.7080078125	n/a	3578582	13210	2097	21277	0.0	0.0	6	3	1	3	80.904282	0	0	0	0.0	0.0	0	0
3494.892578125	n/a	3578771	13210	1528	20640	0.0	0.0	6	2	1	2	165.793529	0	0	0	0.0	0.0	0	0
3494.9052734375	n/a	3578784	21131	4272	11295	0.0	0.564453125	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3495.076171875	n/a	3578959	13210	2267	21452	0.0	0.0	6	2	1	2	135.376068	0	0	0	0.0	0.0	0	0
3495.125	n/a	3579009	21132	0	0	0.2197265625	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3495.259765625	n/a	3579147	13210	1381	20470	0.0	0.0	6	2	2	1	180.178459	0	0	0	0.0	0.0	0	0
3495.443359375	n/a	3579335	13210	1540	20652	0.0	0.0	6	2	1	2	125.165859	0	0	0	0.0	0.0	0	0
3495.626953125	n/a	3579523	13210	1296	20372	0.0	0.0	6	3	2	2	106.697048	0	0	0	0.0	0.0	0	0
3495.810546875	n/a	3579711	13210	2457	21660	0.0	0.0	6	2	1	2	84.317247	0	0	0	0.0	0.0	0	0
3495.994140625	n/a	3579899	13210	2305	21495	0.0	0.0	6	1	1	2	93.611591	0	0	0	0.0	0.0	0	0
3496.177734375	n/a	3580087	13110	4176	10937	0.0	0.0	1	3	1	3	86.139724	45	3	2	0.159613	239.827021	1	1
3496.361328125	n/a	3580275	13210	1996	21162	0.0	0.0	6	1	1	2	151.338829	0	0	0	0.0	0.0	0	0
3496.544921875	n/a	3580463	13210	1001	20000	0.0	0.0	6	4	2	3	88.725966	0	0	0	0.0	218.044407	0	0
3496.728515625	n/a	3580651	13210	2226	21407	0.0	0.0	6	3	1	2	111.015308	0	0	0	0.0	0.0	0	0
3496.83984375	n/a	3580765	21131	4176	10937	0.0	0.662109375	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3496.9130859375	n/a	3580840	13210	2126	21307	0.0	0.0	6	1	1	1	169.165452	0	0	0	0.0	0.0	0	0
3497.0478515625	n/a	3580978	21132	0	0	0.2080078125	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3497.0966796875	n/a	3581028	13210	1942	21101	0.0	0.0	6	2	1	2	114.518872	0	0	0	0.0	0.0	0	0
3497.2802734375	n/a	3581216	13210	2220	21401	0.0	0.0	6	2	1	2	148.071358	0	0	0	0.0	0.0	0	0
3497.4638671875	n/a	3581404	13210	1179	20239	0.0	0.0	6	1	1	2	121.762501	0	0	0	0.0	0.0	0	0
3497.6474609375	n/a	3581592	13210	1281	20354	0.0	0.0	6	1	1	2	123.98591	0	0	0	0.0	0.0	0	0
3497.8310546875	n/a	3581780	13210	1963	21124	0.0	0.0	6	1	1	3	106.819523	0	0	0	0.0	0.0	0	0
3498.0146484375	n/a	3581968	13210	1604	20720	0.0	0.0	6	2	1	2	109.755072	0	0	0	0.0	0.0	0	0
3498.1982421875	n/a	3582156	13210	1926	21082	0.0	0.0	6	3	2	2	100.337227	0	0	0	0.0	0.0	0	0
3498.3818359375	n/a	3582344	13210	2206	21387	0.0	0.0	6	1	1	3	136.37168	0	0	0	0.0	0.0	0	0
3498.5654296875	n/a	3582532	13210	1098	20137	0.0	0.0	6	2	1	3	124.407896	0	0	0	0.0	0.0	0	0
3498.75	n/a	3582721	13210	2195	21376	0.0	0.0	6	3	1	3	105.818095	0	0	0	0.0	0.0	0	0
3498.93359375	n/a	3582909	13210	1446	20541	0.0	0.0	6	2	1	2	84.224162	0	0	0	0.0	0.0	0	0
3499.1171875	n/a	3583097	13210	2509	21717	0.0	0.0	6	2	1	2	60.817537	0	0	0	0.0	0.0	0	0
3499.30078125	n/a	3583285	13110	4201	11023	0.0	0.0	5	3	1	2	101.245589	0	3	1	0.039124	304.5078	3	2
3499.791015625	n/a	3583787	21131	4201	11023	0.0	0.490234375	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3499.994140625	n/a	3583995	21132	0	0	0.203125	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3500.5361328125	n/a	3584550	13210	1948	21108	0.0	0.0	6	2	1	2	133.924761	0	0	0	0.0	0.0	0	0
3500.7197265625	n/a	3584738	13210	1422	20512	0.0	0.0	6	1	2	2	94.749635	0	0	0	0.0	0.0	0	0
3500.9033203125	n/a	3584926	13210	2203	21384	0.0	0.0	6	3	1	2	151.939194	0	0	0	0.0	0.0	0	0
3501.0869140625	n/a	3585114	13210	2415	21614	0.0	0.0	6	1	1	2	129.757385	0	0	0	0.0	0.0	0	0
3501.2705078125	n/a	3585302	13210	2409	21608	0.0	0.0	6	2	1	2	147.219218	0	0	0	0.0	0.0	0	0
3501.455078125	n/a	3585491	13210	2505	21712	0.0	0.0	6	1	1	2	118.257041	0	0	0	0.0	0.0	0	0
3501.638671875	n/a	3585679	13120	4045	10257	0.0	0.0	5	4	2	4	80.482394	0	3	1	0.035732	91.836812	2	2
3501.822265625	n/a	3585867	13210	1272	20345	0.0	0.0	6	1	1	1	207.631871	0	0	0	0.0	0.0	0	0
3502.005859375	n/a	3586055	13210	1046	20059	0.0	0.0	6	2	2	3	104.769965	0	0	0	0.0	0.0	0	0
3502.189453125	n/a	3586243	13210	1659	20783	0.0	0.0	6	2	1	3	141.260612	0	0	0	0.0	0.0	0	0
3502.373046875	n/a	3586431	13210	1729	20854	0.0	0.0	6	1	1	2	157.121752	0	0	0	0.0	0.0	0	0
3502.556640625	n/a	3586619	13120	4252	11240	0.0	0.0	3	3	1	4	107.712894	0	2	3	0.009297	251.908714	3	2
3502.740234375	n/a	3586807	13210	2273	21458	0.0	0.0	6	1	1	2	65.097237	0	0	0	0.0	0.0	0	0
3502.923828125	n/a	3586995	13210	1719	20844	0.0	0.0	6	1	1	3	102.89923	0	0	0	0.0	0.0	0	0
3503.107421875	n/a	3587183	13210	1619	20736	0.0	0.0	6	1	1	3	115.55214	0	0	0	0.0	0.0	0	0
3503.2919921875	n/a	3587372	13210	1306	20383	0.0	0.0	6	3	2	2	113.960532	0	0	0	0.0	0.0	0	0
3503.4755859375	n/a	3587560	13210	1468	20566	0.0	0.0	6	3	1	3	163.088297	0	0	0	0.0	0.0	0	0
3503.6591796875	n/a	3587748	13210	2436	21636	0.0	0.0	6	3	1	3	113.816212	0	0	0	0.0	0.0	0	0
3503.8427734375	n/a	3587936	13210	1136	20184	0.0	0.0	6	2	1	2	96.608141	0	0	0	0.0	0.0	0	0
3504.0263671875	n/a	3588124	13210	2269	21454	0.0	0.0	6	2	1	3	84.471693	0	0	0	0.0	0.0	0	0
3504.2099609375	n/a	3588312	13210	1946	21106	0.0	0.0	6	3	1	2	124.524318	0	0	0	0.0	0.0	0	0
3504.3935546875	n/a	3588500	13210	2232	21413	0.0	0.0	6	1	1	2	97.889335	0	0	0	0.0	0.0	0	0
3504.5771484375	n/a	3588688	13210	1632	20755	0.0	0.0	6	2	1	2	126.867828	0	0	0	0.0	0.0	0	0
3504.7607421875	n/a	3588876	13210	1864	21003	0.0	0.0	6	4	1	2	135.558707	0	0	0	0.0	0.0	0	0
3504.9443359375	n/a	3589064	13210	2119	21300	0.0	0.0	6	1	1	3	118.650814	0	0	0	0.0	0.0	0	0
3505.1279296875	n/a	3589252	13210	1791	20926	0.0	0.0	6	1	1	1	90.761686	0	0	0	0.0	0.0	0	0
3505.3115234375	n/a	3589440	13210	1790	20925	0.0	0.0	6	2	1	2	157.622887	0	0	0	0.0	0.0	0	0
3505.49609375	n/a	3589629	13210	2544	21752	0.0	0.0	6	2	1	2	95.384121	0	0	0	0.0	0.0	0	0
3505.6796875	n/a	3589817	13210	1247	20317	0.0	0.0	6	1	2	2	100.059931	0	0	0	0.0	0.0	0	0
3505.86328125	n/a	3590005	13110	4296	11532	0.0	0.0	1	3	1	2	152.842309	135	4	2	0.025759	318.026728	1	1
3506.046875	n/a	3590193	13210	1885	21033	0.0	0.0	6	1	1	3	112.5698	0	0	0	0.0	0.0	0	0
3506.23046875	n/a	3590381	13120	4238	11179	0.0	0.0	5	3	1	2	92.049292	90	1	1	0.040192	196.305884	3	2
3506.4140625	n/a	3590569	13210	1173	20232	0.0	0.0	6	1	1	2	141.00787	0	0	0	0.0	0.0	0	0
3506.59765625	n/a	3590757	13210	1698	20823	0.0	0.0	6	3	1	2	93.276903	0	0	0	0.0	0.0	0	0
3506.78125	n/a	3590945	13210	1910	21061	0.0	0.0	6	2	2	2	170.160458	0	0	0	0.0	0.0	0	0
3506.8203125	n/a	3590985	21131	4296	11532	0.0	0.95703125	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3506.96484375	n/a	3591133	13210	1899	21049	0.0	0.0	6	2	2	2	114.562355	0	0	0	0.0	0.0	0	0
3507.0322265625	n/a	3591202	21132	0	0	0.2119140625	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3507.1484375	n/a	3591321	13210	1291	20366	0.0	0.0	6	1	1	2	80.809175	0	0	0	0.0	0.0	0	0
3507.3330078125	n/a	3591510	13210	2065	21243	0.0	0.0	6	3	1	5	104.271802	0	0	0	0.0	0.0	0	0
3507.5166015625	n/a	3591698	13210	1389	20478	0.0	0.0	6	1	2	1	160.852562	0	0	0	0.0	0.0	0	0
3507.7001953125	n/a	3591886	13210	1908	21059	0.0	0.0	6	1	2	2	176.661257	0	0	0	0.0	0.0	0	0
3507.8837890625	n/a	3592074	13210	2123	21304	0.0	0.0	6	1	1	3	140.876763	0	0	0	0.0	0.0	0	0
3508.0673828125	n/a	3592262	13210	2045	21222	0.0	0.0	6	4	1	4	81.46154	0	0	0	0.0	0.0	0	0
3508.2509765625	n/a	3592450	13210	2052	21229	0.0	0.0	6	2	1	2	135.359074	0	0	0	0.0	0.0	0	0
3508.4345703125	n/a	3592638	13210	1563	20677	0.0	0.0	6	2	1	2	135.875697	0	0	0	0.0	0.0	0	0
3508.6181640625	n/a	3592826	13210	2135	21316	0.0	0.0	6	3	1	3	117.996726	0	0	0	0.0	0.0	0	0
3508.8017578125	n/a	3593014	13210	1263	20336	0.0	0.0	6	4	1	3	66.088217	0	0	0	0.0	0.0	0	0
3508.9853515625	n/a	3593202	13210	1761	20890	0.0	0.0	6	5	2	3	172.163935	0	0	0	0.0	0.0	0	0
3509.1689453125	n/a	3593390	13210	1020	20029	0.0	0.0	6	3	1	2	122.990747	0	0	0	0.0	218.044407	0	0
3509.353515625	n/a	3593579	13210	1611	20727	0.0	0.0	6	2	1	2	183.220257	0	0	0	0.0	0.0	0	0
3509.537109375	n/a	3593767	13210	1952	21112	0.0	0.0	6	1	1	2	133.561543	0	0	0	0.0	0.0	0	0
3509.720703125	n/a	3593955	13210	1351	20431	0.0	0.0	6	4	2	3	148.459804	0	0	0	0.0	0.0	0	0
3509.904296875	n/a	3594143	13210	2144	21325	0.0	0.0	6	3	1	3	95.211321	0	0	0	0.0	0.0	0	0
3510.087890625	n/a	3594331	13210	1049	20064	0.0	0.0	6	3	1	3	121.571343	0	0	0	0.0	0.0	0	0
3510.271484375	n/a	3594519	13210	1374	20460	0.0	0.0	6	3	2	2	113.327167	0	0	0	0.0	0.0	0	0
3510.455078125	n/a	3594707	13210	2284	21474	0.0	0.0	6	2	1	3	80.435052	0	0	0	0.0	0.0	0	0
3510.638671875	n/a	3594895	13210	1545	20657	0.0	0.0	6	3	1	2	123.00512	0	0	0	0.0	0.0	0	0
3511.8740234375	n/a	3596160	13210	1536	20648	0.0	0.0	6	3	1	2	54.965307	0	0	0	0.0	0.0	0	0
3512.05859375	n/a	3596349	13210	1801	20936	0.0	0.0	6	1	1	3	152.048824	0	0	0	0.0	0.0	0	0
3512.2421875	n/a	3596537	13210	1217	20283	0.0	0.0	6	3	2	2	130.70347	0	0	0	0.0	0.0	0	0
3512.42578125	n/a	3596725	13210	2118	21299	0.0	0.0	6	1	1	2	127.209435	0	0	0	0.0	0.0	0	0
3512.609375	n/a	3596913	13210	1663	20787	0.0	0.0	6	2	1	2	151.161867	0	0	0	0.0	0.0	0	0
3512.79296875	n/a	3597101	13210	1997	21163	0.0	0.0	6	2	1	3	143.070861	0	0	0	0.0	0.0	0	0
3512.9765625	n/a	3597289	13110	4279	11343	0.0	0.0	1	2	1	2	98.429002	0	2	2	0.309588	92.541882	1	1
3513.16015625	n/a	3597477	13120	4241	11187	0.0	0.0	5	2	1	3	146.718352	0	3	1	0.281993	174.155103	2	2
3513.34375	n/a	3597665	13120	4031	10199	0.0	0.0	1	1	1	3	73.508319	180	2	2	0.55636	133.240384	1	1
3513.52734375	n/a	3597853	13210	2540	21748	0.0	0.0	6	2	1	2	110.918553	0	0	0	0.0	0.0	0	0
3513.7109375	n/a	3598041	13210	2200	21381	0.0	0.0	6	4	1	3	124.748228	0	0	0	0.0	0.0	0	0
3513.8955078125	n/a	3598230	13210	2160	21341	0.0	0.0	6	3	1	2	92.09279	0	0	0	0.0	0.0	0	0
3513.9619140625	n/a	3598298	21131	4279	11343	0.0	0.9853515625	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3514.0791015625	n/a	3598418	13210	1380	20469	0.0	0.0	6	3	2	2	186.988919	0	0	0	0.0	0.0	0	0
3514.193359375	n/a	3598535	21132	0	0	0.2314453125	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3514.2626953125	n/a	3598606	13210	2063	21241	0.0	0.0	6	1	1	2	118.919679	0	0	0	0.0	0.0	0	0
3514.4462890625	n/a	3598794	13210	1081	20118	0.0	0.0	6	2	1	3	89.86859	0	0	0	0.0	0.0	0	0
3514.6298828125	n/a	3598982	13210	2333	21525	0.0	0.0	6	3	1	3	134.873122	0	0	0	0.0	0.0	0	0
3514.8134765625	n/a	3599170	13210	2281	21470	0.0	0.0	6	2	1	3	121.713761	0	0	0	0.0	0.0	0	0
3514.9970703125	n/a	3599358	13210	2215	21396	0.0	0.0	6	2	1	2	78.046274	0	0	0	0.0	0.0	0	0
3515.1806640625	n/a	3599546	13210	1467	20565	0.0	0.0	6	3	2	2	58.284546	0	0	0	0.0	0.0	0	0
3515.3642578125	n/a	3599734	13210	1426	20517	0.0	0.0	6	3	2	3	137.766185	0	0	0	0.0	0.0	0	0
3515.5478515625	n/a	3599922	13210	1006	20008	0.0	0.0	6	2	2	3	124.9182	0	0	0	0.0	0.0	0	0
3515.7314453125	n/a	3600110	13210	1067	20093	0.0	0.0	6	1	1	2	115.566244	0	0	0	0.0	0.0	0	0
3515.916015625	n/a	3600299	13210	1271	20344	0.0	0.0	6	2	1	2	152.705141	0	0	0	0.0	0.0	0	0
3516.099609375	n/a	3600487	13210	1986	21151	0.0	0.0	6	3	1	1	130.011333	0	0	0	0.0	0.0	0	0
3516.283203125	n/a	3600675	13120	4265	11279	0.0	0.0	1	1	1	3	95.961189	0	3	1	0.147249	275.050904	1	1
3516.466796875	n/a	3600863	13210	1302	20379	0.0	0.0	6	2	2	2	121.81343	0	0	0	0.0	0.0	0	0
3516.650390625	n/a	3601051	13210	2497	21704	0.0	0.0	6	3	1	2	55.055586	0	0	0	0.0	0.0	0	0
3516.833984375	n/a	3601239	13210	1631	20754	0.0	0.0	6	2	1	3	133.830905	0	0	0	0.0	0.0	0	0
3517.017578125	n/a	3601427	13210	1029	20040	0.0	0.0	6	1	1	2	145.115685	0	0	0	0.0	218.044407	0	0
3517.201171875	n/a	3601615	13210	2301	21491	0.0	0.0	6	1	1	2	142.023203	0	0	0	0.0	0.0	0	0
3517.384765625	n/a	3601803	13210	1571	20685	0.0	0.0	6	1	1	3	152.633077	0	0	0	0.0	0.0	0	0
3517.568359375	n/a	3601991	13210	1244	20314	0.0	0.0	6	2	2	2	137.577719	0	0	0	0.0	0.0	0	0
3517.751953125	n/a	3602179	13210	1555	20667	0.0	0.0	6	2	1	2	81.936841	0	0	0	0.0	0.0	0	0
3517.9365234375	n/a	3602368	13210	2312	21502	0.0	0.0	6	2	1	2	92.880232	0	0	0	0.0	0.0	0	0
3518.1201171875	n/a	3602556	13210	1457	20554	0.0	0.0	6	2	1	2	98.836981	0	0	0	0.0	0.0	0	0
3518.3037109375	n/a	3602744	13210	1970	21131	0.0	0.0	6	2	1	2	102.214154	0	0	0	0.0	0.0	0	0
3518.4873046875	n/a	3602932	13210	1522	20634	0.0	0.0	6	1	1	3	64.486833	0	0	0	0.0	0.0	0	0
3518.6708984375	n/a	3603120	13120	4043	10252	0.0	0.0	1	4	2	3	127.890007	0	2	2	0.029577	96.166522	1	1
3518.8544921875	n/a	3603308	13210	2479	21686	0.0	0.0	6	1	1	2	126.566613	0	0	0	0.0	0.0	0	0
3519.0380859375	n/a	3603496	13210	1342	20420	0.0	0.0	6	3	1	2	94.109839	0	0	0	0.0	0.0	0	0
3519.2216796875	n/a	3603684	13120	4202	11025	0.0	0.0	2	2	1	3	99.538258	45	2	2	0.049698	138.92444	4	4
3519.4052734375	n/a	3603872	13210	1822	20960	0.0	0.0	6	1	1	2	154.895977	0	0	0	0.0	0.0	0	0
3519.5888671875	n/a	3604060	13210	1362	20447	0.0	0.0	6	2	2	2	126.341598	0	0	0	0.0	0.0	0	0
3519.7724609375	n/a	3604248	13210	1282	20355	0.0	0.0	6	1	1	1	120.498887	0	0	0	0.0	0.0	0	0
3519.95703125	n/a	3604437	13210	1011	20016	0.0	0.0	6	4	2	3	137.301159	0	0	0	0.0	218.044407	0	0
3520.140625	n/a	3604625	13210	1688	20812	0.0	0.0	6	1	1	1	128.529223	0	0	0	0.0	0.0	0	0
3520.32421875	n/a	3604813	13210	1746	20874	0.0	0.0	6	2	1	2	129.567788	0	0	0	0.0	0.0	0	0
3520.5078125	n/a	3605001	13210	1479	20577	0.0	0.0	6	2	2	2	151.675169	0	0	0	0.0	0.0	0	0
3520.69140625	n/a	3605189	13210	1216	20282	0.0	0.0	6	4	2	2	138.94414	0	0	0	0.0	0.0	0	0
3520.875	n/a	3605377	13210	2084	21262	0.0	0.0	6	3	1	3	123.77548	0	0	0	0.0	0.0	0	0
3521.05859375	n/a	3605565	13210	1439	20533	0.0	0.0	6	1	2	3	111.819693	0	0	0	0.0	0.0	0	0
3521.2421875	n/a	3605753	13210	1915	21069	0.0	0.0	6	3	2	3	160.12313	0	0	0	0.0	0.0	0	0
3521.42578125	n/a	3605941	13210	2295	21485	0.0	0.0	6	1	1	4	94.34241	0	0	0	0.0	0.0	0	0
3521.609375	n/a	3606129	13210	2128	21309	0.0	0.0	6	1	1	3	134.961047	0	0	0	0.0	0.0	0	0
3521.79296875	n/a	3606317	13210	1748	20876	0.0	0.0	6	2	1	2	108.474789	0	0	0	0.0	0.0	0	0
3521.9775390625	n/a	3606506	13210	2149	21330	0.0	0.0	6	3	1	2	119.910243	0	0	0	0.0	0.0	0	0
3523.212890625	n/a	3607771	13210	1485	20584	0.0	0.0	6	2	1	3	65.886065	0	0	0	0.0	0.0	0	0
3523.396484375	n/a	3607959	13210	2243	21424	0.0	0.0	6	1	1	2	138.713852	0	0	0	0.0	0.0	0	0
3523.580078125	n/a	3608147	13210	2180	21361	0.0	0.0	6	2	1	3	221.165383	0	0	0	0.0	0.0	0	0
3523.763671875	n/a	3608335	13210	2039	21216	0.0	0.0	6	2	1	2	120.464483	0	0	0	0.0	0.0	0	0
3523.947265625	n/a	3608523	13210	1416	20506	0.0	0.0	6	4	2	2	171.383996	0	0	0	0.0	0.0	0	0
3524.130859375	n/a	3608711	13210	2502	21709	0.0	0.0	6	1	1	1	193.677487	0	0	0	0.0	0.0	0	0
3524.314453125	n/a	3608899	13210	2088	21266	0.0	0.0	6	1	1	2	140.262495	0	0	0	0.0	0.0	0	0
3524.4990234375	n/a	3609088	13210	1481	20579	0.0	0.0	6	2	1	2	98.561171	0	0	0	0.0	0.0	0	0
3524.6826171875	n/a	3609276	13210	1190	20252	0.0	0.0	6	1	1	2	161.57978	0	0	0	0.0	0.0	0	0
3524.8662109375	n/a	3609464	13210	1437	20531	0.0	0.0	6	3	2	3	126.346197	0	0	0	0.0	0.0	0	0
3525.0498046875	n/a	3609652	13210	2289	21479	0.0	0.0	6	1	1	2	80.219481	0	0	0	0.0	0.0	0	0
3525.2333984375	n/a	3609840	13210	1625	20743	0.0	0.0	6	2	1	3	116.310733	0	0	0	0.0	0.0	0	0
3525.4169921875	n/a	3610028	13210	1799	20934	0.0	0.0	6	2	1	3	112.835463	0	0	0	0.0	0.0	0	0
3525.6005859375	n/a	3610216	13210	1341	20419	0.0	0.0	6	1	1	3	135.993002	0	0	0	0.0	0.0	0	0
3525.7841796875	n/a	3610404	13210	1579	20694	0.0	0.0	6	2	1	3	103.102545	0	0	0	0.0	0.0	0	0
3525.9677734375	n/a	3610592	13120	4168	10904	0.0	0.0	1	2	1	2	143.890029	0	3	1	0.172852	269.564464	1	1
3526.1513671875	n/a	3610780	13210	1225	20294	0.0	0.0	6	1	2	2	129.676393	0	0	0	0.0	0.0	0	0
3526.3349609375	n/a	3610968	13210	1274	20347	0.0	0.0	6	2	1	2	184.27464	0	0	0	0.0	0.0	0	0
3526.51953125	n/a	3611157	13210	1840	20978	0.0	0.0	6	2	1	3	160.227269	0	0	0	0.0	0.0	0	0
3526.703125	n/a	3611345	13210	1855	20994	0.0	0.0	6	1	1	2	136.681062	0	0	0	0.0	0.0	0	0
3526.88671875	n/a	3611533	13210	2472	21679	0.0	0.0	6	1	1	2	113.915636	0	0	0	0.0	0.0	0	0
3527.0703125	n/a	3611721	13210	1280	20353	0.0	0.0	6	1	1	2	108.874114	0	0	0	0.0	0.0	0	0
3527.25390625	n/a	3611909	13210	2020	21194	0.0	0.0	6	1	1	2	159.876177	0	0	0	0.0	0.0	0	0
3527.4375	n/a	3612097	13210	1681	20805	0.0	0.0	6	1	1	2	109.174248	0	0	0	0.0	0.0	0	0
3527.62109375	n/a	3612285	13210	1690	20814	0.0	0.0	6	1	1	1	102.658186	0	0	0	0.0	0.0	0	0
3527.8046875	n/a	3612473	13210	1360	20444	0.0	0.0	6	2	2	3	119.32815	0	0	0	0.0	0.0	0	0
3527.98828125	n/a	3612661	13210	1154	20207	0.0	0.0	6	3	1	2	68.911192	0	0	0	0.0	0.0	0	0
3528.171875	n/a	3612849	13210	2459	21662	0.0	0.0	6	3	1	2	75.728042	0	0	0	0.0	0.0	0	0
3528.35546875	n/a	3613037	13210	1495	20598	0.0	0.0	6	3	2	3	195.453258	0	0	0	0.0	0.0	0	0
3528.5400390625	n/a	3613226	13210	1193	20255	0.0	0.0	6	3	1	2	115.874368	0	0	0	0.0	0.0	0	0
3528.7236328125	n/a	3613414	13210	1269	20342	0.0	0.0	6	5	2	3	172.901101	0	0	0	0.0	0.0	0	0
3528.9072265625	n/a	3613602	13210	1056	20077	0.0	0.0	6	2	1	2	145.081731	0	0	0	0.0	0.0	0	0
3529.0908203125	n/a	3613790	13210	1976	21139	0.0	0.0	6	3	1	3	107.666052	0	0	0	0.0	0.0	0	0
3529.2744140625	n/a	3613978	13120	4239	11184	0.0	0.0	1	2	1	3	125.498169	180	4	3	0.068548	222.20036	1	1
3529.4580078125	n/a	3614166	13210	1215	20280	0.0	0.0	6	5	2	3	177.420317	0	0	0	0.0	0.0	0	0
3529.6416015625	n/a	3614354	13210	2328	21519	0.0	0.0	6	1	1	3	149.501794	0	0	0	0.0	0.0	0	0
3529.8251953125	n/a	3614542	13210	1086	20124	0.0	0.0	6	4	2	3	157.244936	0	0	0	0.0	0.0	0	0
3530.0087890625	n/a	3614730	13210	1483	20582	0.0	0.0	6	2	1	2	126.196645	0	0	0	0.0	0.0	0	0
3530.1923828125	n/a	3614918	13210	1233	20302	0.0	0.0	6	2	2	2	211.87608	0	0	0	0.0	0.0	0	0
3530.3759765625	n/a	3615106	13210	1730	20855	0.0	0.0	6	3	1	2	122.462329	0	0	0	0.0	0.0	0	0
3530.560546875	n/a	3615295	13210	2311	21501	0.0	0.0	6	2	1	2	122.574449	0	0	0	0.0	0.0	0	0
3530.744140625	n/a	3615483	13210	2515	21723	0.0	0.0	6	4	1	2	133.194417	0	0	0	0.0	0.0	0	0
3530.927734375	n/a	3615671	13210	1527	20639	0.0	0.0	6	1	1	2	76.052258	0	0	0	0.0	0.0	0	0
3531.111328125	n/a	3615859	13110	4065	10336	0.0	0.0	1	1	1	2	107.719364	0	2	3	0.659209	73.545904	1	1
3531.294921875	n/a	3616047	13210	1014	20019	0.0	0.0	6	2	1	1	148.304186	0	0	0	0.0	218.044407	0	0
3531.478515625	n/a	3616235	13210	2402	21600	0.0	0.0	6	2	1	2	149.549032	0	0	0	0.0	0.0	0	0
3531.5517578125	n/a	3616310	21131	4065	10336	0.0	0.4404296875	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
3531.662109375	n/a	3616423	13210	2196	21377	0.0	0.0	6	4	1	3	97.308451	0	0	0	0.0	0.0	0	0
