onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1901.9488039962	n/a	475544	343	3427	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1902.0807885076	n/a	475577	343	3428	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1902.7487101262	n/a	475744	343	3429	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1903.0126791491	n/a	475810	343	3430	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1903.4726251739	n/a	475925	343	3431	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1904.1205491392	n/a	476087	344	3431	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1904.5444993882	n/a	476193	344	3432	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1904.9724491677	n/a	476300	344	3433	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1905.3484050489	n/a	476394	344	3434	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1905.3724022328	n/a	476400	344	3434	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1905.7443585832	n/a	476493	344	3435	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1906.0963172805	n/a	476581	344	3436	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1906.3842834873	n/a	476653	344	3437	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1906.776237491	n/a	476751	344	3438	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1907.2121863319	n/a	476860	344	3439	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1907.4641567628	n/a	476923	344	3440	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1908.2120689944	n/a	477110	344	3441	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1908.9959770019	n/a	477306	344	3442	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1909.4759206799	n/a	477426	344	3443	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1910.171839013	n/a	477600	344	3444	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1910.3798146068	n/a	477652	345	3444	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1910.8277620397	n/a	477764	345	3445	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1911.56767521	n/a	477949	345	3446	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1912.0956132558	n/a	478081	345	3447	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1912.4755686675	n/a	478176	345	3448	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1912.5075649128	n/a	478184	345	3448	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1912.7515362824	n/a	478245	345	3449	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1913.4234574317	n/a	478413	345	3450	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1913.7794156595	n/a	478502	345	3451	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1914.0033893759	n/a	478558	345	3452	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1914.3193522973	n/a	478637	345	3453	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1914.3793452571	n/a	478652	345	3453	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1914.631315688	n/a	478715	345	3454	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1915.2552424695	n/a	478871	346	3454	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1915.695190841	n/a	478981	346	3455	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1916.015153293	n/a	479061	346	3456	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1916.495096971	n/a	479181	346	3457	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1916.9270462812	n/a	479289	346	3458	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1917.6709589822	n/a	479475	346	3459	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1918.3028848249	n/a	479633	346	3460	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1918.5788524398	n/a	479702	346	3461	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1918.9668069129	n/a	479799	346	3462	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1919.6227299395	n/a	479963	346	3463	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1920.3746417017	n/a	480151	346	3464	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1920.7825938281	n/a	480253	346	3465	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1921.446515916	n/a	480419	347	3465	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1921.9464572473	n/a	480544	347	3466	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1922.5983807432	n/a	480707	347	3467	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1922.978336155	n/a	480802	347	3468	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1923.3702901587	n/a	480900	347	3468	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1923.7662436931	n/a	480999	347	3469	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1924.270184555	n/a	481125	347	3470	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1925.0260958479	n/a	481314	347	3471	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1925.5780310777	n/a	481452	347	3472	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1925.8380005699	n/a	481517	348	3472	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1926.4939235966	n/a	481681	348	3473	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1926.7738907421	n/a	481751	348	3474	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1927.2738320734	n/a	481876	348	3475	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1927.5497996882	n/a	481945	348	3476	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1928.0217443049	n/a	482063	348	3476	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1928.2857133279	n/a	482129	348	3477	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1929.0816199273	n/a	482328	348	3478	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1929.4055819099	n/a	482409	348	3479	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1930.1694922641	n/a	482600	348	3480	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1930.5974420437	n/a	482707	348	3481	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1931.2133697638	n/a	482861	349	3481	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1931.7293092177	n/a	482990	349	3482	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1932.1452604053	n/a	483094	349	3483	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1932.3932313056	n/a	483156	349	3484	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1932.6452017366	n/a	483219	349	3485	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1933.0371557403	n/a	483317	349	3485	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1933.0691519855	n/a	483325	349	3486	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1933.5051008264	n/a	483434	349	3487	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1934.1370266691	n/a	483592	349	3488	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1934.5809745713	n/a	483703	349	3488	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1934.9169351459	n/a	483787	349	3489	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1935.292891027	n/a	483881	349	3490	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1935.6168530097	n/a	483962	349	3491	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1935.9288164004	n/a	484040	349	3492	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1936.2127830766	n/a	484111	349	3492	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1936.2567779137	n/a	484122	349	3493	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1936.5687413045	n/a	484200	349	3494	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1937.236662923	n/a	484367	349	3495	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1937.568623967	n/a	484450	349	3496	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1938.208548871	n/a	484610	350	3496	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1938.620500528	n/a	484713	350	3497	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1938.9004676735	n/a	484783	350	3498	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1939.43240525	n/a	484916	350	3499	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1940.1163249912	n/a	485087	350	3500	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1940.5722714853	n/a	485201	350	3501	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1941.1522034296	n/a	485346	350	3502	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1941.6441456996	n/a	485469	350	3503	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1941.9201133144	n/a	485538	350	3504	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1942.2520743584	n/a	485621	351	3504	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1942.7200194445	n/a	485738	351	3505	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1943.331947634	n/a	485891	351	3506	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1943.6239133714	n/a	485964	351	3507	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1943.7718960055	n/a	486001	351	3507	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1944.1078565801	n/a	486085	351	3508	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1944.4918115225	n/a	486181	351	3509	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1944.8677674037	n/a	486275	351	3510	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1945.2197261009	n/a	486363	351	3510	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1945.4077040414	n/a	486410	351	3511	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1945.9236434953	n/a	486539	351	3512	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1946.3315956216	n/a	486641	351	3513	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1946.739547748	n/a	486743	351	3513	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1946.8675327288	n/a	486775	351	3514	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1947.619444491	n/a	486963	351	3515	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1948.2913656402	n/a	487131	352	3515	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1948.763310257	n/a	487249	352	3516	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1949.2792497108	n/a	487378	352	3517	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1949.6672041839	n/a	487475	352	3518	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1950.1391488006	n/a	487593	352	3519	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1950.455111722	n/a	487672	352	3520	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1950.5790971722	n/a	487703	352	3520	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1951.2190220762	n/a	487863	352	3521	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1951.9829324304	n/a	488054	352	3522	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1952.250900984	n/a	488121	352	3523	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1952.478874231	n/a	488178	352	3524	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1953.1947902174	n/a	488357	352	3525	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1953.4427611177	n/a	488419	352	3526	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1954.1706756961	n/a	488601	353	3526	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1954.594625945	n/a	488707	353	3527	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1954.8825921518	n/a	488779	353	3528	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1955.2825452168	n/a	488879	353	3528	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1955.4665236267	n/a	488925	353	3529	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1956.138444776	n/a	489093	353	3530	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1956.4024137989	n/a	489159	353	3531	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1956.9303518447	n/a	489291	353	3532	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1957.2103189902	n/a	489361	353	3533	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1957.510283789	n/a	489436	353	3534	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1957.7382570361	n/a	489493	354	3534	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1958.2781936738	n/a	489628	354	3535	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1958.5941565952	n/a	489707	354	3536	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1958.9901101296	n/a	489806	354	3537	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1959.2540791525	n/a	489872	354	3538	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1960.013989976	n/a	490062	354	3539	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1960.6819115946	n/a	490229	354	3540	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1961.2818411921	n/a	490379	354	3541	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1961.5138139699	n/a	490437	354	3542	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1962.2777243241	n/a	490628	354	3543	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1963.0936285767	n/a	490832	354	3544	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1963.8375412776	n/a	491018	355	3544	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1964.2134971588	n/a	491112	355	3545	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1964.6214492851	n/a	491214	355	3546	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1965.0613976566	n/a	491324	355	3546	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1965.1053924938	n/a	491335	355	3547	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1965.7373183365	n/a	491493	355	3548	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1965.9732906449	n/a	491552	355	3549	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1966.7412005297	n/a	491744	355	3550	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1967.2651390449	n/a	491875	355	3551	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1967.6170977421	n/a	491963	355	3552	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1968.2370249929	n/a	492118	355	3553	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1968.5449888529	n/a	492195	356	3553	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1969.0529292455	n/a	492322	356	3554	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1969.3848902895	n/a	492405	356	3555	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1969.6888546189	n/a	492481	356	3556	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1969.9648222338	n/a	492550	356	3557	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1970.3207804616	n/a	492639	356	3558	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1970.8127227316	n/a	492762	356	3558	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1971.128685653	n/a	492841	356	3559	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1971.5206396567	n/a	492939	356	3560	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1971.8006068022	n/a	493009	356	3561	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1972.1405669075	n/a	493094	356	3562	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1972.7604941583	n/a	493249	357	3562	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1973.1964429991	n/a	493358	357	3563	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1973.6683876159	n/a	493476	357	3564	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1974.3843036023	n/a	493655	357	3565	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1974.8282515044	n/a	493766	357	3566	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1975.1722111404	n/a	493852	357	3567	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1975.5201703069	n/a	493939	357	3568	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1976.1240994351	n/a	494090	357	3569	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1976.3600717435	n/a	494149	357	3570	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1976.7320280939	n/a	494242	357	3571	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1977.051990546	n/a	494322	357	3572	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1977.371952998	n/a	494402	358	3572	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1978.0278760246	n/a	494566	358	3573	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1978.3238412927	n/a	494640	358	3574	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1978.811784032	n/a	494762	358	3575	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1979.5037028345	n/a	494935	358	3576	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1979.8196657559	n/a	495014	358	3577	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1980.4115962921	n/a	495162	358	3578	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1980.6595671925	n/a	495224	358	3579	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1981.0675193188	n/a	495326	358	3580	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1981.499468629	n/a	495434	358	3580	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1981.7274418761	n/a	495491	358	3581	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1981.991410899	n/a	495557	359	3581	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1982.4033625559	n/a	495660	359	3582	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1982.723325008	n/a	495740	359	3583	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
1983.0992808891	n/a	495834	359	3584	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1983.8591917126	n/a	496024	359	3585	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1984.1191612049	n/a	496089	359	3586	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1984.5711081684	n/a	496202	359	3587	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1984.987059356	n/a	496306	359	3588	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1985.3550161758	n/a	496398	359	3588	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1985.546993647	n/a	496446	359	3589	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1985.8509579764	n/a	496522	359	3590	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1986.2669091641	n/a	496626	359	3590	auditory	button_press	n/a	target_detected	attend_auditory	201	1
1986.3668974303	n/a	496651	359	3591	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1987.1668035604	n/a	496851	360	3591	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
1987.5227617882	n/a	496940	360	3592	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1987.822726587	n/a	497015	360	3593	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1988.4106575926	n/a	497162	360	3594	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1989.1825670081	n/a	497355	360	3595	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1989.7065055232	n/a	497486	360	3596	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1990.2784384062	n/a	497629	360	3597	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1991.0863435976	n/a	497831	360	3598	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1993.4900615183	n/a	498432	360	3598	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
1996.7656771209	n/a	499251	361	3598	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
1997.12963441	n/a	499342	361	3599	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1997.8815461723	n/a	499530	361	3600	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1998.5854635667	n/a	499706	361	3601	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
1998.9334227333	n/a	499793	361	3602	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1999.1573964497	n/a	499849	361	3603	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
1999.4453626565	n/a	499921	361	3604	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
1999.8773119667	n/a	500029	361	3604	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2000.1652781736	n/a	500101	361	3605	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2000.7492096485	n/a	500247	361	3606	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
2001.1491627135	n/a	500347	361	3606	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2001.2331528572	n/a	500368	361	3607	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2001.7290946578	n/a	500492	361	3608	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2002.1930402132	n/a	500608	361	3609	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2002.5409993798	n/a	500695	362	3609	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
2002.9209547916	n/a	500790	362	3610	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2003.6768660844	n/a	500979	362	3611	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
2004.2208022529	n/a	501115	362	3612	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2004.2527984981	n/a	501123	362	3612	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2004.9087215247	n/a	501287	362	3613	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2005.6046398579	n/a	501461	362	3614	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2006.1725732102	n/a	501603	362	3615	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2006.9164859111	n/a	501789	362	3616	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2007.684395796	n/a	501981	362	3617	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2008.0963474529	n/a	502084	362	3618	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2008.8482592152	n/a	502272	363	3618	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
2009.2242150963	n/a	502366	363	3619	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2009.6441658146	n/a	502471	363	3620	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
2010.1681043298	n/a	502602	363	3621	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2010.8520240709	n/a	502773	363	3622	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2011.2439780747	n/a	502871	363	3623	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
2011.6199339558	n/a	502965	363	3623	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2011.9318973465	n/a	503043	363	3624	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2012.2198635533	n/a	503115	363	3625	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2012.5398260053	n/a	503195	363	3626	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2013.2517424611	n/a	503373	364	3626	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
2013.5997016276	n/a	503460	364	3627	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2013.8236753441	n/a	503516	364	3628	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
2014.1916321639	n/a	503608	364	3629	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
2014.5955847595	n/a	503709	364	3629	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2014.8715523744	n/a	503778	364	3630	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2015.5234758704	n/a	503941	364	3631	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2015.8674355063	n/a	504027	364	3632	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
2016.191397489	n/a	504108	364	3633	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2016.7553313107	n/a	504249	364	3634	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2017.4792463583	n/a	504430	364	3635	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
2017.8911980153	n/a	504533	364	3636	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2018.1311698543	n/a	504593	364	3637	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2018.7830933503	n/a	504756	364	3638	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2019.4590140302	n/a	504925	364	3639	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2020.226923915	n/a	505117	365	3639	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
2020.7548619609	n/a	505249	365	3640	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2021.0868230048	n/a	505332	365	3641	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
2021.4427812327	n/a	505421	365	3642	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2021.462778886	n/a	505426	365	3642	auditory	button_press	n/a	target_detected	attend_auditory	201	1
2021.9267244414	n/a	505542	365	3643	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
2022.1786948724	n/a	505605	365	3644	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
2022.4586620179	n/a	505675	365	3645	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
2023.2265719027	n/a	505867	365	3646	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
